epoch,discriminator_loss,generator_loss,evaluator_loss,real_score,fake_score,lab_mse,lab_delta_e76,color_loss,mode_seeking_loss,alpha
344.0,0.9323015023361553,0.04734458977525884,0.9323015023361553,0.6318634775551882,0.511102167042819,0.5700612637129697,22.93279708515514,0.5700612637129697,4.603962052952159,0.172
345.0,0.9349685988642953,-0.02650503543290225,0.9349685988642953,0.7190851189873435,0.5859962078658018,0.5770249746062539,23.082116040316496,0.5770249746062539,4.599543614821001,0.1725
346.0,0.9364682652733543,0.1257694106210362,0.9364682652733543,0.5684717405926097,0.43583688139915466,0.573375631462444,22.944141821427777,0.573375631462444,4.6241230531172315,0.173
347.0,0.9334857572208751,0.09855272553183815,0.9334857572208751,0.578333402221853,0.4624103551561182,0.5700113529508765,23.04213558543812,0.5700113529508765,4.620661063627764,0.1735
348.0,0.9329926425760443,0.04336501116102392,0.9329926425760443,0.6576699018478394,0.5158695822412317,0.5606115595860914,22.810179450295188,0.5606115595860914,4.616881782358343,0.174
349.0,0.9330848888917402,0.15363224121657285,0.9330848888917402,0.538031751459295,0.4083335616371848,0.5728560577739369,23.02611966566606,0.5728560577739369,4.620024160905317,0.1745
350.0,0.9339628517627716,0.09511727771975777,0.9339628517627716,0.5869012502106753,0.46557768231088464,0.5578526610677893,22.704612731933594,0.5578526610677893,4.630707415667447,0.175
351.0,0.9346288523890756,0.0788655782287771,0.9346288523890756,0.6170310242609545,0.48271064324812457,0.5504630180922422,22.487848195162687,0.5504630180922422,4.649699514562434,0.1755
352.0,0.9342109208757227,0.12066907503388145,0.9342109208757227,0.5657888352870941,0.441495108333501,0.5529939125884663,22.481726386330344,0.5529939125884663,4.648372520099986,0.176
353.0,0.9351532621817156,0.10139642655849457,0.9351532621817156,0.5908030515367334,0.4601695496927608,0.5622208497741006,22.774995023554023,0.5622208497741006,4.623339956456965,0.1765
354.0,0.9346095459027723,0.13081434233622116,0.9346095459027723,0.5548312826590105,0.43160163949836383,0.5608777891505848,22.71110552007502,0.5608777891505848,4.631406090476296,0.177
355.0,0.9356295710260217,0.14273638210513376,0.9356295710260217,0.5488264181397178,0.41971793228929694,0.5699623254212466,22.911006580699574,0.5699623254212466,4.6128600077195605,0.1775
356.0,0.9348672682588751,0.09962926805019379,0.9348672682588751,0.5815093923698772,0.45992666618390515,0.565824568271637,22.805104689164594,0.565824568271637,4.588391520760276,0.178
357.0,0.93441396409815,0.12807687304236673,0.93441396409815,0.5704299888827584,0.4360578656196594,0.5728200674057007,22.93886765566739,0.5728200674057007,4.618863517587835,0.1785
358.0,0.9348798150366003,0.08052694255655463,0.9348798150366003,0.6030517030845989,0.48640932413664734,0.5736284960399974,23.04790583523837,0.5736284960399974,4.6425675695592705,0.179
359.0,0.9357553666288202,0.06562904878096147,0.9357553666288202,0.6249460550871763,0.5003348656676032,0.5558019063689492,22.612310843034223,0.5558019063689492,4.661974711851641,0.1795
360.0,0.9350216280330311,0.10019018162380565,0.9350216280330311,0.5952460928396746,0.4654918082735755,0.5615138465707953,22.722323937849566,0.5615138465707953,4.646094885739413,0.18
361.0,0.9349776343865828,0.08750313114036214,0.9349776343865828,0.6044579500501807,0.4798792383887551,0.5635295781222257,22.804230863397773,0.5635295781222257,4.656652775677768,0.1805
362.0,0.9331294189799916,0.047133009542118416,0.9331294189799916,0.6467731324109164,0.5193639153783972,0.5732706622643904,22.89215729453347,0.5732706622643904,4.627349289980802,0.181
363.0,0.9350095553831621,0.10845630954612386,0.9350095553831621,0.5856975723396648,0.45853486250747333,0.5803997218608856,23.1766732822765,0.5803997218608856,4.616486202586781,0.1815
364.0,0.9356919960542158,0.09749228845943105,0.9356919960542158,0.6048660251227292,0.47566671669483185,0.5749147886579687,23.055865374478426,0.5749147886579687,4.685245102102106,0.182
365.0,0.935169214552099,0.08666650950908661,0.935169214552099,0.6044808382337744,0.48314443637024274,0.5633624168959531,22.883289337158203,0.5633624168959531,4.669972983273593,0.1825
366.0,0.9359900301153009,0.09647269546985626,0.9359900301153009,0.5986883369359103,0.4713230214335702,0.5602494369853627,22.77464736591686,0.5602494369853627,4.652700640938499,0.183
367.0,0.9345035390420393,0.06444666331464594,0.9345035390420393,0.6255838383327831,0.5023144727403467,0.5684653141281821,22.871909141540527,0.5684653141281821,4.624477429823442,0.1835
368.0,0.9355169453404166,0.0841293836181814,0.9355169453404166,0.6104238548062064,0.4831706393848766,0.5632032616571947,22.785513270984996,0.5632032616571947,4.636706157164141,0.184
369.0,0.9338730275630951,0.09350532835180109,0.9338730275630951,0.6022730307145552,0.47300808402625,0.5600275830789045,22.71185519478538,0.5600275830789045,4.631883209401911,0.1845
370.0,0.9346629679203033,0.028456999496980148,0.9346629679203033,0.6599392294883728,0.5381116663867777,0.5684551759199663,22.82584068991921,0.5684551759199663,4.614044536243785,0.185
371.0,0.9342663423581556,0.021339967846870422,0.9342663423581556,0.6738087345253337,0.5468853332779624,0.5688132806257769,22.94905575838956,0.5688132806257769,4.627104347402399,0.1855
372.0,0.9348360272971067,0.036120463501323356,0.9348360272971067,0.6574602072889154,0.5307014421983198,0.5642011761665344,22.845739711414684,0.5642011761665344,4.618804736570879,0.186
373.0,0.9351807182485407,0.08776692639697682,0.9351807182485407,0.6093822392550382,0.4808872802691026,0.5727210722186349,23.003269368951972,0.5727210722186349,4.618417219682173,0.1865
374.0,0.9326701353896748,0.08735111626711758,0.9326701353896748,0.6101304888725281,0.4802277982234955,0.564046399159865,22.742459297180176,0.564046399159865,4.6210222894495185,0.187
375.0,0.9345376545732672,0.07711039212617007,0.9345376545732672,0.6204355630007657,0.4916873113675551,0.5725324506109412,22.97325611114502,0.5725324506109412,4.614478609778664,0.1875
376.0,0.9325963421301409,0.004576040939851241,0.9325963421301409,0.6888194734399969,0.561302821744572,0.5573172921484167,22.610568393360484,0.5573172921484167,4.611032074148005,0.188
377.0,0.9346587522463365,0.032482721588828346,0.9346587522463365,0.6609185039997101,0.533866825428876,0.5532180775295604,22.428779168562457,0.5532180775295604,4.62067927013744,0.1885
378.0,0.9370777336033908,0.058869669383222405,0.9370777336033908,0.6372422006997195,0.510869335044514,0.5520389080047607,22.449366656216707,0.5520389080047607,4.654036478562788,0.189
379.0,0.9348006438125264,0.08118193257938731,0.9348006438125264,0.6088472035798159,0.48396640338680963,0.5561782094565305,22.51439970189875,0.5561782094565305,4.597525574944236,0.1895
380.0,0.9348072599280964,0.06860983642664822,0.9348072599280964,0.6322902901606127,0.5063859644261274,0.5658585591749712,22.66213356364857,0.5658585591749712,4.674826687032526,0.19
381.0,0.936009715903889,0.03770823505791751,0.936009715903889,0.6573028347708962,0.531780944629149,0.5653384111144326,22.665774605490945,0.5653384111144326,4.617922045967796,0.1905
382.0,0.9333164719018069,0.07364296371286566,0.9333164719018069,0.6238636672496796,0.4967699958519502,0.5534130578691309,22.40528817610307,0.5534130578691309,4.647110678932884,0.191
383.0,0.9348782896995544,0.03718035329471935,0.9348782896995544,0.6646512584252791,0.5330054312944412,0.556159951470115,22.66037368774414,0.556159951470115,4.6368114948272705,0.1915
384.0,0.9325294738466089,0.07040412859483199,0.9325294738466089,0.6156221926212311,0.4954960305582393,0.5436076047745618,22.258696122602984,0.5436076047745618,4.615274927832863,0.192
385.0,0.9353131299669092,-0.012490718202157454,0.9353131299669092,0.7168952145359733,0.586134826595133,0.5473486293445934,22.319255742159758,0.5473486293445934,4.682794917713512,0.1925
386.0,0.9355268993160941,0.07740814712914554,0.9355268993160941,0.6206442686644468,0.4945337772369385,0.5509959513490851,22.416099895130504,0.5509959513490851,4.655996972864324,0.193
387.0,0.9360597946427085,0.037359626455740494,0.9360597946427085,0.6595479087396101,0.5369075780565088,0.5494627221064134,22.384885094382547,0.5494627221064134,4.679461630907926,0.1935
388.0,0.9328863674944098,0.05456843836741014,0.9328863674944098,0.6481307961724021,0.5167546610940587,0.5565456666729667,22.62200251492587,0.5565456666729667,4.633532285690308,0.194
389.0,0.9348808418620717,0.04187593270431866,0.9348808418620717,0.6525704318826849,0.5273433110930703,0.5571749670939012,22.560422723943535,0.5571749670939012,4.608487064188177,0.1945
390.0,0.9333773472092368,0.0575616793199019,0.9333773472092368,0.6414513696323741,0.5139731507409703,0.5504178865389391,22.471455227244984,0.5504178865389391,4.642033446918834,0.195
391.0,0.9325866780497811,0.060807939280163155,0.9325866780497811,0.6460969691926782,0.5119161944497715,0.5512219125574286,22.49832647497004,0.5512219125574286,4.64960241317749,0.1955
392.0,0.9350633079355414,0.020063948902216824,0.9350633079355414,0.6742321740497242,0.5498753677714955,0.5481676892800764,22.389878273010254,0.5481676892800764,4.624984524466774,0.196
393.0,0.9322983541271903,0.11189167336984114,0.9322983541271903,0.5967170352285559,0.458360031247139,0.5577759607271715,22.616184147921476,0.5577759607271715,4.606487209146673,0.1965
394.0,0.9329739158803766,-0.009455159306526184,0.9329739158803766,0.7023900855671276,0.5834691998633471,0.5561160011724993,22.48277794231068,0.5561160011724993,4.644591829993508,0.197
395.0,0.9313416535204108,0.06742367419329556,0.9313416535204108,0.6410033892501484,0.5053923319686543,0.5450961914929476,22.380874633789062,0.5450961914929476,4.651594985615123,0.1975
396.0,0.9356491186402061,-0.03179996528408744,0.9356491186402061,0.7306705063039606,0.603904970667579,0.5445746887813915,22.29615272175182,0.5445746887813915,4.642792116511952,0.198
397.0,0.9340822534127668,0.11527542092583397,0.9340822534127668,0.5926381268284537,0.4601658352396705,0.5562432164495642,22.587897820906207,0.5562432164495642,4.6502696600827305,0.1985
398.0,0.9331825944510374,0.08948471464894035,0.9331825944510374,0.6102440059185028,0.48183475163849915,0.5582381541078741,22.534618724476207,0.5582381541078741,4.602300643920898,0.199
399.0,0.9334535734219984,0.0004998824813149192,0.9334535734219984,0.6923144541003488,0.5701416568322615,0.5641181766986847,22.782060796564277,0.5641181766986847,4.580999634482644,0.1995
400.0,0.9357268566435034,0.08554822071032091,0.9357268566435034,0.6221433308991519,0.48801213096488605,0.5693604675206271,22.814040704206988,0.5693604675206271,4.5968825383619825,0.2
401.0,0.9321855956857855,0.1720216084610332,0.9321855956857855,0.5294381867755543,0.4046831889586015,0.5678156207908284,22.73539742556485,0.5678156207908284,4.6285775791515,0.2005
402.0,0.9354639513926073,0.04301794821565801,0.9354639513926073,0.6642269627614454,0.5328625535423105,0.5641487213698301,22.67220791903409,0.5641487213698301,4.624866030432961,0.201
403.0,0.9341570057652213,0.18461991440166126,0.9341570057652213,0.5209177935665305,0.3888440890745683,0.5580386790362272,22.606047370217063,0.5580386790362272,4.610192060470581,0.2015
404.0,0.9332367832010443,0.03102768144824288,0.9332367832010443,0.6664893410422585,0.5448234189640392,0.5505987107753754,22.515802990306508,0.5505987107753754,4.646301486275413,0.202
405.0,0.9340883466330442,0.03957022862000899,0.9340883466330442,0.6638872975652869,0.5359409708868373,0.5482243868437681,22.41469452597878,0.5482243868437681,4.6449575207450176,0.2025
406.0,0.934129999442534,0.05234427479180423,0.934129999442534,0.648612610318444,0.5248091789809141,0.5509910989891399,22.630558187311347,0.5509910989891399,4.653022592717951,0.203
407.0,0.9350210482423956,0.10649394040757959,0.9350210482423956,0.6018694693391974,0.473151605237614,0.5529227690263228,22.57228357141668,0.5529227690263228,4.671257495880127,0.2035
408.0,0.9347515187480233,0.08868367157199165,0.9347515187480233,0.6156441406770186,0.4890909100120718,0.5541375279426575,22.50975851579146,0.5541375279426575,4.647305228493431,0.204
409.0,0.934856653213501,-0.0002359883351759477,0.934856653213501,0.6981137232346968,0.5769460986961018,0.5506361750039187,22.42786320773038,0.5506361750039187,4.641050013628873,0.2045
410.0,0.9342934137040918,0.1463176364248449,0.9342934137040918,0.5643394020470706,0.42943450808525085,0.5414616384289481,22.32237737829035,0.5414616384289481,4.647525028748945,0.205
411.0,0.9324849762699821,0.08002420582554558,0.9324849762699821,0.6125648130070079,0.4950659383427013,0.5357457020066001,22.09447886727073,0.5357457020066001,4.649943958629262,0.2055
412.0,0.9356308579444885,0.0460870929739692,0.9356308579444885,0.6594189459627325,0.526379948312586,0.533049846237356,21.98817140405828,0.533049846237356,4.62658767266707,0.206
413.0,0.9335887703028592,0.13910934193567795,0.9335887703028592,0.5656816444613717,0.4377287152138623,0.5337097685445439,22.087591604752973,0.5337097685445439,4.666269865902987,0.2065
414.0,0.9353882399472323,-0.009069995446638628,0.9353882399472323,0.7066230746832761,0.5845460349863226,0.5304461961442773,22.047444516962226,0.5304461961442773,4.656736720692027,0.207
415.0,0.9322366687384519,0.18770405514673752,0.9322366687384519,0.5297154012051496,0.38839966329661285,0.5294152877547524,21.96851123463024,0.5294152877547524,4.662500446492976,0.2075
416.0,0.9346628324552015,0.08981449563394893,0.9346628324552015,0.5981081507422707,0.4863736399195411,0.5310625271363691,22.033421516418457,0.5310625271363691,4.657271190123125,0.208
417.0,0.9348557618531314,0.11259233951568604,0.9348557618531314,0.6069405972957611,0.46479441225528717,0.5331089672717181,22.02730031446977,0.5331089672717181,4.662335244092074,0.2085
418.0,0.9346598955717954,0.09209416671232744,0.9346598955717954,0.600585940209302,0.487800040028312,0.5340159887617285,22.069112517616965,0.5340159887617285,4.682848605242643,0.209
419.0,0.9348299638791517,0.10936453938484192,0.9348299638791517,0.6073679653081027,0.4672243148088455,0.534253789619966,22.160758365284313,0.534253789619966,4.646626775914973,0.2095
420.0,0.9305724068121477,0.18905790759758515,0.9305724068121477,0.5088825131004507,0.38570239462635736,0.5273694504391063,21.869070920077238,0.5273694504391063,4.640127182006836,0.21
421.0,0.9351885210384022,0.024781317873434586,0.9351885210384022,0.683767860585993,0.5526177165183154,0.5333199880339883,22.074551062150434,0.5333199880339883,4.651351711966774,0.2105
422.0,0.9332943504506891,0.1870380626483397,0.9332943504506891,0.5197024643421173,0.38972823457284406,0.5237716747955843,21.838868401267312,0.5237716747955843,4.662504716352983,0.211
423.0,0.9328947825865312,0.07206196541135962,0.9328947825865312,0.6280620829625563,0.5047977553172545,0.5308070074428212,22.04902631586248,0.5308070074428212,4.645940325476906,0.2115
424.0,0.9342492331158031,0.013460191813382235,0.9342492331158031,0.6947676431049,0.5684030977162448,0.5515622550790961,22.597599376331676,0.5515622550790961,4.649320884184404,0.212
425.0,0.9342118068174883,0.10394994643601504,0.9342118068174883,0.6128986748782072,0.48024557530879974,0.5347613475539468,22.05129727450284,0.5347613475539468,4.705587213689631,0.2125
426.0,0.9348560029810126,0.06939712979576805,0.9348560029810126,0.6304240849885073,0.5091080814599991,0.5479217578064312,22.362027168273926,0.5479217578064312,4.617978724566373,0.213
427.0,0.9343281632119959,0.10395396026698026,0.9343281632119959,0.6123855872587725,0.47652417150410736,0.5583127818324349,22.48148944161155,0.5583127818324349,4.612783562053334,0.2135
428.0,0.9316149001771753,0.12427311729301106,0.9316149001771753,0.575348050756888,0.4546755999326706,0.5432979979298331,22.274514978582207,0.5432979979298331,4.62682936408303,0.214
429.0,0.9346607300368223,0.06628539210016077,0.9346607300368223,0.6499837474389509,0.5132495869289745,0.550399514761838,22.386637861078437,0.550399514761838,4.614742820913142,0.2145
430.0,0.9328537745909258,0.17054167999462647,0.9328537745909258,0.5311208909208124,0.40957003425468097,0.5504097911444578,22.3830549066717,0.5504097911444578,4.617735992778432,0.215
431.0,0.9342246922579679,0.03434384817426855,0.9342246922579679,0.6797620545734059,0.5478473143144087,0.5633657845583829,22.816082520918414,0.5633657845583829,4.60785833272067,0.2155
432.0,0.9342587969519875,0.1891298754648729,0.9342587969519875,0.5334608785130761,0.39359062774614856,0.563709329475056,22.7113037109375,0.563709329475056,4.609592762860385,0.216
433.0,0.9316677369854667,0.17191240733320062,0.9316677369854667,0.5265486646782268,0.41094707494432275,0.5586069470102136,22.569580338217996,0.5586069470102136,4.619210763411089,0.2165
434.0,0.9325404411012476,0.06299663131887262,0.9325404411012476,0.6554908644069325,0.5169517939740961,0.5515580096028068,22.406085794622246,0.5515580096028068,4.602603348818692,0.217
435.0,0.9339659132740714,0.17295241017233243,0.9339659132740714,0.5421786552125757,0.41315385834737256,0.5655405006625436,22.695202133872293,0.5655405006625436,4.63101204958829,0.2175
436.0,0.9340479184280742,0.024426947940479626,0.9340479184280742,0.6850037818605249,0.5614429387179288,0.5681953050873496,22.81893079931086,0.5681953050873496,4.620033047415993,0.218
437.0,0.9352800412611528,0.21458358453078705,0.9352800412611528,0.5061603337526321,0.3712837370959195,0.5647622075947848,22.595967986366965,0.5647622075947848,4.624667709523981,0.2185
438.0,0.9341170273043893,0.1484428827058185,0.9341170273043893,0.5524316755208102,0.4378276304765181,0.5614970868284052,22.598822940479625,0.5614970868284052,4.633026448163119,0.219
439.0,0.9349324919960715,0.03482888638973236,0.9349324919960715,0.6820316937836733,0.5505162409760735,0.5762508159334009,22.905443364923652,0.5762508159334009,4.588580673391169,0.2195
440.0,0.9332163252613761,0.22425102916630832,0.9332163252613761,0.501110930334438,0.3662938326597214,0.5789858996868134,22.995825854214754,0.5789858996868134,4.631679599935358,0.22
441.0,0.9348124780438163,0.08496697111563249,0.9348124780438163,0.6169836047020826,0.49934096227992664,0.5622319037264044,22.61488576368852,0.5622319037264044,4.6033578785983,0.2205
442.0,0.9346301230517301,0.15909976647658783,0.9346301230517301,0.559373600916429,0.42542846365408465,0.5520138036121022,22.29425369609486,0.5520138036121022,4.625331748615611,0.221
443.0,0.9317378591407429,0.24433564056049695,0.9317378591407429,0.4666971794583581,0.34196367317979987,0.5509687797589735,22.39193716916171,0.5509687797589735,4.642597285183993,0.2215
444.0,0.93493913249536,0.02446703612804413,0.93493913249536,0.6951452466574582,0.571163063699549,0.5593926093795083,22.759929223494098,0.5593926093795083,4.714449340646917,0.222
445.0,0.9341182464903052,0.17683581466024573,0.9341182464903052,0.543614839965647,0.4118791005828164,0.5460933203046973,22.44336327639493,0.5460933203046973,4.672091462395408,0.2225
446.0,0.9317280026999387,0.17204910110343585,0.9317280026999387,0.5428506488149817,0.4144061519341035,0.5438930473544381,22.415390794927422,0.5438930473544381,4.651670976118608,0.223
447.0,0.9313476573337208,0.21439107642932373,0.9313476573337208,0.5133592730218713,0.37367007678205316,0.5463469678705389,22.490698294206098,0.5463469678705389,4.6595260013233535,0.2235
448.0,0.9327666136351499,0.12987081638791345,0.9327666136351499,0.5806927951899442,0.45722496238621796,0.5588910308751193,22.596827680414375,0.5588910308751193,4.619041702964089,0.224
449.0,0.9324123073707927,0.18541908331892706,0.9324123073707927,0.5404982282356783,0.40178651159459894,0.5591788481582295,22.438875285061922,0.5591788481582295,4.61669939214533,0.2245
450.0,0.9318084581331774,0.07531119002537294,0.9318084581331774,0.627133000980724,0.5104897360910069,0.5604897520758889,22.54663372039795,0.5604897520758889,4.596907268870961,0.225
451.0,0.9360139044848356,0.09566414220766588,0.9360139044848356,0.6315583261576566,0.4959572919390418,0.5461972653865814,22.265491485595703,0.5461972653865814,4.684539404782382,0.2255
452.0,0.9336574240164324,0.16081151095303622,0.9336574240164324,0.5454580959948626,0.4262244999408722,0.5404547520659186,22.15690075267445,0.5404547520659186,4.648932348598134,0.226
453.0,0.936460939320651,0.12165329537608406,0.936460939320651,0.602701032703573,0.4711151692000302,0.5604418028484691,22.67335657639937,0.5604418028484691,4.65828386220065,0.2265
454.0,0.934414573691108,0.2602612904526971,0.934414573691108,0.46672602133317426,0.33188825168392877,0.5475623688914559,22.19893810965798,0.5475623688914559,4.678528785705566,0.227
455.0,0.9329689822413705,0.13396861200982874,0.9329689822413705,0.5620690123601393,0.4545991745862094,0.5419453301213004,22.10471872849898,0.5419453301213004,4.652752117677168,0.2275
456.0,0.935491225936196,0.0994602929462086,0.935491225936196,0.6278421987186779,0.4884170740842819,0.5411925370042975,22.040357069535688,0.5411925370042975,4.64485467563976,0.228
457.0,0.9328455030918121,0.26986004547639325,0.9328455030918121,0.4519736103036187,0.3191561143506657,0.5524756366556342,22.3048396544023,0.5524756366556342,4.627754731611772,0.2285
458.0,0.9334073500199751,0.12457115338607268,0.9334073500199751,0.5900198424404318,0.465242709625851,0.5539777739481493,22.438251235268332,0.5539777739481493,4.6295294761657715,0.229
459.0,0.9331553497097709,0.19193670289082962,0.9331553497097709,0.5316003127531572,0.39866815913807263,0.5575006089427255,22.59599087455056,0.5575006089427255,4.626584681597623,0.2295
460.0,0.9329473972320557,0.16304355656558817,0.9329473972320557,0.5452317189086567,0.4270833297209306,0.5641206448728388,22.57582915912975,0.5641206448728388,4.60379130190069,0.23
461.0,0.9326454888690602,0.17677720432931726,0.9326454888690602,0.5566193637522784,0.4162480871785771,0.5733186981894753,22.84352241862904,0.5733186981894753,4.608753204345703,0.2305
462.0,0.9317652637308295,0.17834047905423425,0.9317652637308295,0.5355850715528835,0.4123914499174465,0.5739017101851377,22.848013270984996,0.5739017101851377,4.581606258045543,0.231
463.0,0.932157576084137,0.07139564779671756,0.932157576084137,0.6529134728691794,0.5194512686946176,0.5595517348159443,22.675295396284625,0.5595517348159443,4.613106879321012,0.2315
464.0,0.9321679174900055,0.14664268696849997,0.9321679174900055,0.5677067285234277,0.4417432424697009,0.5558095411820845,22.532036087729715,0.5558095411820845,4.594381137327715,0.232
465.0,0.9335044757886366,0.12321752716194499,0.9335044757886366,0.6016241149468855,0.4662186097015034,0.5419251715595071,22.24848036332564,0.5419251715595071,4.634385195645419,0.2325
466.0,0.9349339685656808,0.20822442729364743,0.9349339685656808,0.5142407119274139,0.3842959715561433,0.5335215519775044,22.111662777987394,0.5335215519775044,4.682098757136952,0.233
467.0,0.9356337189674377,0.0871742611581629,0.9356337189674377,0.6194745925339785,0.4999460930174047,0.5271790190176531,21.985205130143598,0.5271790190176531,4.640240474180742,0.2335
468.0,0.9348509311676025,0.20649358494715256,0.9348509311676025,0.513252006335692,0.3840301985090429,0.5394287217747081,22.25368309020996,0.5394287217747081,4.642974571748213,0.234
469.0,0.934380130334334,0.0618882572109049,0.934380130334334,0.6510901803320105,0.5312407165765762,0.5406189438971606,22.070075728676535,0.5406189438971606,4.663538217544556,0.2345
470.0,0.937218042937192,0.218546486036344,0.937218042937192,0.5028309713710438,0.37363155592571606,0.5224792794747786,21.914980454878375,0.5224792794747786,4.69395409930836,0.235
471.0,0.9353363243016329,0.12570463120937347,0.9353363243016329,0.574445515871048,0.46593277698213403,0.5194799331101504,21.75572534040971,0.5194799331101504,4.692998799410733,0.2355
472.0,0.9351858198642731,0.13549769602038644,0.9351858198642731,0.5933735099705783,0.45576282116499817,0.5248151909221302,21.813828121532094,0.5248151909221302,4.674041206186468,0.236
473.0,0.9332683438604529,0.1773262538693168,0.9332683438604529,0.532883336598223,0.4135566584088586,0.5191454887390137,21.736683325334027,0.5191454887390137,4.6810500188307325,0.2365
474.0,0.9373922673138705,0.041431049054319206,0.9373922673138705,0.6698459034616296,0.5447242734107104,0.4922077113931829,21.229492794383656,0.4922077113931829,4.695020892403343,0.237
475.0,0.9344424388625405,0.20842684534463016,0.9344424388625405,0.5142982331189242,0.3826683366840536,0.5114650672132318,21.611062570051715,0.5114650672132318,4.696222261949019,0.2375
476.0,0.9352458877996965,0.022346504709937355,0.9352458877996965,0.6805022575638511,0.565119974992492,0.49486477266658435,21.329448786648836,0.49486477266658435,4.6968865828080615,0.238
477.0,0.9359027391130273,0.2172331451015039,0.9359027391130273,0.5057391944256696,0.3699777505614541,0.4919982769272544,21.254952517422762,0.4919982769272544,4.698692972009832,0.2385
478.0,0.9352057820016687,0.20477598770098251,0.9352057820016687,0.49351405555551703,0.38655400005253876,0.48570470105517993,21.245117360895332,0.48570470105517993,4.752465551549738,0.239
479.0,0.9361630623990839,0.09540149163116109,0.9361630623990839,0.6350432742725719,0.49831239879131317,0.5173005786809054,21.604999195445668,0.5173005786809054,4.698203975504095,0.2395
480.0,0.9356161789460615,0.19718000021847812,0.9356161789460615,0.512272758917375,0.392506171356548,0.47442536597902124,21.011397621848367,0.47442536597902124,4.7582407864657315,0.24
481.0,0.9375193362886255,-0.012360173192891207,0.9375193362886255,0.708257260647687,0.5956684269688346,0.44981659948825836,20.586695064197887,0.44981659948825836,4.7512735453518955,0.2405
482.0,0.9391555731946771,0.1846217689189044,0.9391555731946771,0.5334999493577264,0.4029680598865856,0.4678591625256972,20.84288042241877,0.4678591625256972,4.74835764278065,0.241
483.0,0.9367942403663289,0.2678268836303191,0.9367942403663289,0.44215303930369293,0.3192866173657504,0.4462186396121979,20.465173287825152,0.4462186396121979,4.7935169176621875,0.2415
484.0,0.9398403790864077,0.14578166604042053,0.9398403790864077,0.5409517193382437,0.4348147294738076,0.415570313280279,19.77833262356845,0.415570313280279,4.800283778797496,0.242
485.0,0.9389419962059368,0.11581802910024469,0.9389419962059368,0.6025017933412031,0.4796457520940087,0.49075406925244763,21.245182644237172,0.49075406925244763,4.764559138904918,0.2425
486.0,0.9375168328935449,0.0966930863532153,0.9375168328935449,0.6084049614993009,0.4934420775283467,0.4648281227458607,20.828167048367586,0.4648281227458607,4.771819179708308,0.243
487.0,0.9366434649987654,0.1169929788871245,0.9366434649987654,0.607809922911904,0.48137412017041986,0.5215292464603077,21.652585202997383,0.5215292464603077,4.713747241280296,0.2435
488.0,0.9349085742777045,0.1433610035614534,0.9349085742777045,0.5725537592714484,0.4489954980936917,0.4857898178425702,21.107656132091176,0.4857898178425702,4.7382377927953545,0.244
489.0,0.9374749823050066,0.07820679518309506,0.9374749823050066,0.6216345781629736,0.502275747331706,0.4229221438819712,19.972936023365367,0.4229221438819712,4.770780736749822,0.2445
490.0,0.9385494183410298,0.12133541296828877,0.9385494183410298,0.5771908814256842,0.4555393240668557,0.40971958908167755,19.642156861045144,0.40971958908167755,4.764934279701927,0.245
491.0,0.9375212111256339,0.12229944223707373,0.9375212111256339,0.5788216536695306,0.4580892432819713,0.40776089375669305,19.603816032409668,0.40776089375669305,4.802833817221901,0.2455
492.0,0.9377618079835718,0.10602620379491286,0.9377618079835718,0.594256886027076,0.47456232661550696,0.4129193438725038,19.725994803688742,0.4129193438725038,4.7901036739349365,0.246
493.0,0.9394623203711077,0.10546274212273685,0.9394623203711077,0.5871274444189939,0.4704621732234955,0.4007700437849218,19.472412022677336,0.4007700437849218,4.771350903944536,0.2465
494.0,0.9364009309898723,0.13645101406357504,0.9364009309898723,0.5816423838788812,0.45745543051849713,0.47340222922238434,20.931468963623047,0.47340222922238434,4.769760847091675,0.247
495.0,0.9333303977142681,0.14179526404900986,0.9333303977142681,0.5804024690931494,0.4556304541501132,0.5234253149140965,21.61761882088401,0.5234253149140965,4.678779450329867,0.2475
496.0,0.9337329295548525,0.08807611465454102,0.9337329295548525,0.6310063817284324,0.5058164555918087,0.49915087493983185,21.187296520579945,0.49915087493983185,4.701031468131325,0.248
497.0,0.9373251524838534,0.09217633577910336,0.9373251524838534,0.6133929924531416,0.4900542050600052,0.4294415373693813,19.94070998105136,0.4294415373693813,4.75514310056513,0.2485
498.0,0.9364184737205505,0.07126038589260796,0.9364184737205505,0.6331155381419442,0.5107942995699969,0.4186383296142925,19.711312987587668,0.4186383296142925,4.778137315403331,0.249
499.0,0.9379420768130909,0.11891906505281274,0.9379420768130909,0.5794486972418699,0.45778098702430725,0.3955939466303045,19.354664195667613,0.3955939466303045,4.779993534088135,0.2495
500.0,0.9374757002700459,0.08543741296638142,0.9374757002700459,0.6073362312533639,0.4936466325413097,0.40414605221965094,19.512023145502265,0.40414605221965094,4.780475182966753,0.25
501.0,0.9371897849169645,0.06316786733540622,0.9371897849169645,0.6422819034619764,0.5176199552687731,0.40260410579768097,19.554244908419523,0.40260410579768097,4.799354900013316,0.2505
502.0,0.9378285570578142,0.04813929037614302,0.9378285570578142,0.6476045223799619,0.5348614061420615,0.419388930905949,19.792924360795453,0.419388930905949,4.777340715581721,0.251
