epoch,discriminator_loss,generator_loss,evaluator_loss,real_score,fake_score,lab_mse,alpha
1.0,2.6602917963808235,-0.1084749516978098,2.6602917963808235,0.15018568031320517,0.10847773239947855,0.055595367765900766,5e-05
2.0,2.3586930253288965,0.023543197865365073,2.3586930253288965,0.011445703958584503,-0.023538875869813968,0.04322066695683382,0.0001
