epoch,discriminator_loss,generator_loss,evaluator_loss,real_score,fake_score,lab_mse,alpha
1.0,2.6396541866389187,-0.102194043356576,2.6396541866389187,0.15029039669951255,0.10219648741820658,0.04887076431292702,5e-05
2.0,2.3940324674953115,-0.002141977798797515,2.3940324674953115,0.028679299041290175,0.002148637357591228,0.06659802349961617,0.0001
3.0,2.213553333824331,0.03666299816342706,2.213553333824331,0.013675657309993932,-0.03665500307265161,0.053300534883006054,0.00015
4.0,2.1287217966534873,0.032307422522783534,2.1287217966534873,0.012871726786463776,-0.032298826591365716,0.042978363280946556,0.0002
5.0,2.089575520970605,0.014749898669172333,2.089575520970605,0.01827873447804119,-0.014739886098223824,0.04005030413496901,0.00025
